0.3444 	WARNING 	Movie2 stim could not be imported and won't be available
20.8238 	EXP 	text: autoDraw = False
20.8238 	EXP 	text_3: autoDraw = True
21.8088 	EXP 	New trial (rep=9, index=0): None
21.8089 	EXP 	window1: recordFrameIntervals = False
21.8247 	EXP 	text_3: autoDraw = False
21.8247 	EXP 	text_3: autoDraw = False
21.8247 	EXP 	text: autoDraw = True
21.8250 	EXP 	window1: recordFrameIntervals = False
22.5254 	EXP 	Sound  started
22.7087 	EXP 	Sound  stopped
22.7757 	DATA 	Keypress: space
22.7760 	EXP 	Sound  stopped
22.7920 	EXP 	text: autoDraw = False
22.7920 	EXP 	text_3: autoDraw = True
23.7770 	EXP 	New trial (rep=10, index=0): None
23.7772 	EXP 	window1: recordFrameIntervals = False
23.7928 	EXP 	text_3: autoDraw = False
23.7928 	EXP 	text_3: autoDraw = False
23.7928 	EXP 	text: autoDraw = True
23.7930 	EXP 	window1: recordFrameIntervals = False
24.4274 	EXP 	Sound  started
24.6272 	EXP 	Sound  stopped
24.6609 	DATA 	Keypress: space
24.6611 	EXP 	Sound  stopped
24.6772 	EXP 	text: autoDraw = False
24.6772 	EXP 	text_3: autoDraw = True
25.6622 	EXP 	New trial (rep=11, index=0): None
25.6624 	EXP 	window1: recordFrameIntervals = False
25.6781 	EXP 	text_3: autoDraw = False
25.6781 	EXP 	text_3: autoDraw = False
25.6781 	EXP 	text: autoDraw = True
25.6782 	EXP 	window1: recordFrameIntervals = False
26.1785 	EXP 	Sound  started
26.3120 	EXP 	Sound  stopped
26.3956 	DATA 	Keypress: space
26.3959 	EXP 	Sound  stopped
26.4121 	EXP 	text: autoDraw = False
26.4121 	EXP 	text_3: autoDraw = True
27.3969 	EXP 	New trial (rep=12, index=0): None
27.3971 	EXP 	window1: recordFrameIntervals = False
27.4126 	EXP 	text_3: autoDraw = False
27.4126 	EXP 	text_3: autoDraw = False
27.4126 	EXP 	text: autoDraw = True
27.4128 	EXP 	window1: recordFrameIntervals = False
28.0635 	EXP 	Sound  started
28.2464 	EXP 	Sound  stopped
28.2635 	DATA 	Keypress: space
28.2638 	EXP 	Sound  stopped
28.2798 	EXP 	text: autoDraw = False
28.2798 	EXP 	text_3: autoDraw = True
29.2648 	EXP 	New trial (rep=13, index=0): None
29.2650 	EXP 	window1: recordFrameIntervals = False
29.2807 	EXP 	text_3: autoDraw = False
29.2807 	EXP 	text_3: autoDraw = False
29.2807 	EXP 	text: autoDraw = True
29.2808 	EXP 	window1: recordFrameIntervals = False
29.7812 	EXP 	Sound  started
29.7977 	EXP 	Sound  stopped
29.9984 	DATA 	Keypress: space
29.9987 	EXP 	Sound  stopped
30.0146 	EXP 	text: autoDraw = False
30.0146 	EXP 	text_3: autoDraw = True
30.9993 	EXP 	New trial (rep=14, index=0): None
30.9994 	EXP 	window1: recordFrameIntervals = False
31.0151 	EXP 	text_3: autoDraw = False
31.0151 	EXP 	text_3: autoDraw = False
31.0151 	EXP 	text: autoDraw = True
31.0152 	EXP 	window1: recordFrameIntervals = False
31.5158 	EXP 	Sound  started
31.6823 	EXP 	Sound  stopped
31.7660 	DATA 	Keypress: space
31.7663 	EXP 	Sound  stopped
31.7823 	EXP 	text: autoDraw = False
31.7823 	EXP 	text_3: autoDraw = True
32.7675 	EXP 	New trial (rep=15, index=0): None
32.7678 	EXP 	window1: recordFrameIntervals = False
32.7831 	EXP 	text_3: autoDraw = False
32.7831 	EXP 	text_3: autoDraw = False
32.7831 	EXP 	text: autoDraw = True
32.7832 	EXP 	window1: recordFrameIntervals = False
33.3007 	EXP 	Sound  started
33.3836 	EXP 	Sound  stopped
33.5339 	DATA 	Keypress: space
33.5342 	EXP 	Sound  stopped
33.5503 	EXP 	text: autoDraw = False
33.5503 	EXP 	text_3: autoDraw = True
34.5355 	EXP 	New trial (rep=16, index=0): None
34.5357 	EXP 	window1: recordFrameIntervals = False
34.5516 	EXP 	text_3: autoDraw = False
34.5516 	EXP 	text_3: autoDraw = False
34.5516 	EXP 	text: autoDraw = True
34.5518 	EXP 	window1: recordFrameIntervals = False
35.1856 	EXP 	Sound  started
35.3688 	EXP 	Sound  stopped
35.4025 	DATA 	Keypress: space
35.4029 	EXP 	Sound  stopped
35.4188 	EXP 	text: autoDraw = False
35.4188 	EXP 	text_3: autoDraw = True
36.4036 	EXP 	New trial (rep=17, index=0): None
36.4037 	EXP 	window1: recordFrameIntervals = False
36.4197 	EXP 	text_3: autoDraw = False
36.4197 	EXP 	text_3: autoDraw = False
36.4197 	EXP 	text: autoDraw = True
36.4198 	EXP 	window1: recordFrameIntervals = False
36.9208 	EXP 	Sound  started
36.9208 	EXP 	Sound  stopped
37.4206 	EXP 	text: autoDraw = False
38.4050 	EXP 	Sound  stopped
38.4214 	EXP 	text: autoDraw = False
38.4214 	EXP 	text_3: autoDraw = True
39.4062 	EXP 	New trial (rep=18, index=0): None
39.4064 	EXP 	window1: recordFrameIntervals = False
39.4221 	EXP 	text_3: autoDraw = False
39.4221 	EXP 	text_3: autoDraw = False
39.4221 	EXP 	text: autoDraw = True
39.4222 	EXP 	window1: recordFrameIntervals = False
39.9228 	EXP 	Sound  started
40.0560 	EXP 	Sound  stopped
40.3230 	DATA 	Keypress: space
40.3232 	EXP 	Sound  stopped
40.3395 	EXP 	text: autoDraw = False
40.3395 	EXP 	text_3: autoDraw = True
41.3244 	EXP 	New trial (rep=19, index=0): None
41.3246 	EXP 	window1: recordFrameIntervals = False
41.3403 	EXP 	text_3: autoDraw = False
41.3403 	EXP 	text_3: autoDraw = False
41.3403 	EXP 	text: autoDraw = True
41.3404 	EXP 	window1: recordFrameIntervals = False
41.9749 	EXP 	Sound  started
42.1745 	EXP 	Sound  stopped
42.1748 	DATA 	Keypress: space
42.1751 	EXP 	Sound  stopped
42.1911 	EXP 	text: autoDraw = False
42.1911 	EXP 	text_3: autoDraw = True
43.1758 	EXP 	New trial (rep=20, index=0): None
43.1760 	EXP 	window1: recordFrameIntervals = False
43.1918 	EXP 	text_3: autoDraw = False
43.1918 	EXP 	text_3: autoDraw = False
43.1918 	EXP 	text: autoDraw = True
43.1920 	EXP 	window1: recordFrameIntervals = False
43.7092 	EXP 	Sound  started
43.8758 	EXP 	Sound  stopped
43.9596 	DATA 	Keypress: space
43.9599 	EXP 	Sound  stopped
43.9758 	EXP 	text: autoDraw = False
43.9758 	EXP 	text_3: autoDraw = True
44.9607 	EXP 	New trial (rep=21, index=0): None
44.9609 	EXP 	window1: recordFrameIntervals = False
44.9766 	EXP 	text_3: autoDraw = False
44.9766 	EXP 	text_3: autoDraw = False
44.9766 	EXP 	text: autoDraw = True
44.9767 	EXP 	window1: recordFrameIntervals = False
45.4771 	EXP 	Sound  started
45.5436 	EXP 	Sound  stopped
45.6772 	DATA 	Keypress: space
45.6774 	EXP 	Sound  stopped
45.6936 	EXP 	text: autoDraw = False
45.6936 	EXP 	text_3: autoDraw = True
46.6785 	EXP 	New trial (rep=22, index=0): None
46.6787 	EXP 	window1: recordFrameIntervals = False
46.6943 	EXP 	text_3: autoDraw = False
46.6943 	EXP 	text_3: autoDraw = False
46.6943 	EXP 	text: autoDraw = True
46.6945 	EXP 	window1: recordFrameIntervals = False
47.1952 	EXP 	Sound  started
47.2784 	EXP 	Sound  stopped
47.4289 	DATA 	Keypress: space
47.4292 	EXP 	Sound  stopped
47.4452 	EXP 	text: autoDraw = False
47.4452 	EXP 	text_3: autoDraw = True
48.4298 	EXP 	New trial (rep=23, index=0): None
48.4300 	EXP 	window1: recordFrameIntervals = False
48.4457 	EXP 	text_3: autoDraw = False
48.4457 	EXP 	text_3: autoDraw = False
48.4457 	EXP 	text: autoDraw = True
48.4459 	EXP 	window1: recordFrameIntervals = False
49.0632 	EXP 	Sound  started
49.2466 	DATA 	Keypress: space
49.2470 	EXP 	Sound  stopped
49.2630 	EXP 	text: autoDraw = False
49.2630 	EXP 	text_3: autoDraw = True
50.2484 	EXP 	New trial (rep=24, index=0): None
50.2487 	EXP 	window1: recordFrameIntervals = False
50.2641 	EXP 	text_3: autoDraw = False
50.2641 	EXP 	text_3: autoDraw = False
50.2641 	EXP 	text: autoDraw = True
50.2644 	EXP 	window1: recordFrameIntervals = False
50.9147 	EXP 	Sound  started
51.0980 	EXP 	Sound  stopped
51.1483 	DATA 	Keypress: space
51.1486 	EXP 	Sound  stopped
51.1646 	EXP 	text: autoDraw = False
51.1646 	EXP 	text_3: autoDraw = True
52.1497 	EXP 	New trial (rep=25, index=0): None
52.1500 	EXP 	window1: recordFrameIntervals = False
52.1656 	EXP 	text_3: autoDraw = False
52.1656 	EXP 	text_3: autoDraw = False
52.1656 	EXP 	text: autoDraw = True
52.1659 	EXP 	window1: recordFrameIntervals = False
52.4509 	DATA 	Keypress: escape
