0.3358 	WARNING 	Movie2 stim could not be imported and won't be available
17.9948 	EXP 	Sound  stopped
18.0005 	EXP 	New trial (rep=8, index=0): None
18.0006 	EXP 	window1: recordFrameIntervals = False
18.0281 	EXP 	polygon: autoDraw = False
18.0282 	EXP 	window1: recordFrameIntervals = False
18.5286 	EXP 	Sound  started
18.5451 	EXP 	polygon: autoDraw = True
18.6951 	EXP 	Sound  stopped
19.4959 	EXP 	Sound  stopped
19.5028 	EXP 	New trial (rep=9, index=0): None
19.5028 	EXP 	window1: recordFrameIntervals = False
19.5292 	EXP 	polygon: autoDraw = False
19.5293 	EXP 	window1: recordFrameIntervals = False
20.0299 	EXP 	Sound  started
20.0465 	EXP 	polygon: autoDraw = True
20.1965 	EXP 	Sound  stopped
20.9972 	EXP 	Sound  stopped
21.0058 	EXP 	New trial (rep=10, index=0): None
21.0059 	EXP 	window1: recordFrameIntervals = False
21.0305 	EXP 	polygon: autoDraw = False
21.0306 	EXP 	window1: recordFrameIntervals = False
21.5314 	EXP 	Sound  started
21.5478 	EXP 	polygon: autoDraw = True
21.6980 	EXP 	Sound  stopped
22.4986 	EXP 	Sound  stopped
22.5051 	EXP 	New trial (rep=11, index=0): None
22.5052 	EXP 	window1: recordFrameIntervals = False
22.5319 	EXP 	polygon: autoDraw = False
22.5320 	EXP 	window1: recordFrameIntervals = False
23.0328 	EXP 	Sound  started
23.0488 	EXP 	polygon: autoDraw = True
23.1991 	EXP 	Sound  stopped
23.9996 	EXP 	Sound  stopped
24.0056 	EXP 	New trial (rep=12, index=0): None
24.0056 	EXP 	window1: recordFrameIntervals = False
24.0329 	EXP 	polygon: autoDraw = False
24.0330 	EXP 	window1: recordFrameIntervals = False
24.5333 	EXP 	Sound  started
24.5498 	EXP 	polygon: autoDraw = True
24.6999 	EXP 	Sound  stopped
25.5004 	EXP 	Sound  stopped
25.5065 	EXP 	New trial (rep=13, index=0): None
25.5065 	EXP 	window1: recordFrameIntervals = False
25.5337 	EXP 	polygon: autoDraw = False
25.5337 	EXP 	window1: recordFrameIntervals = False
26.0344 	EXP 	Sound  started
26.0507 	EXP 	polygon: autoDraw = True
26.2009 	EXP 	Sound  stopped
27.0019 	EXP 	Sound  stopped
27.0082 	EXP 	New trial (rep=14, index=0): None
27.0083 	EXP 	window1: recordFrameIntervals = False
27.0352 	EXP 	polygon: autoDraw = False
27.0353 	EXP 	window1: recordFrameIntervals = False
27.5360 	EXP 	Sound  started
27.5522 	EXP 	polygon: autoDraw = True
27.7026 	EXP 	Sound  stopped
28.5031 	EXP 	Sound  stopped
28.5098 	EXP 	New trial (rep=15, index=0): None
28.5098 	EXP 	window1: recordFrameIntervals = False
28.5365 	EXP 	polygon: autoDraw = False
28.5366 	EXP 	window1: recordFrameIntervals = False
29.0374 	EXP 	Sound  started
29.0539 	EXP 	polygon: autoDraw = True
29.2042 	EXP 	Sound  stopped
30.0049 	EXP 	Sound  stopped
30.0125 	EXP 	New trial (rep=16, index=0): None
30.0126 	EXP 	window1: recordFrameIntervals = False
30.0382 	EXP 	polygon: autoDraw = False
30.0383 	EXP 	window1: recordFrameIntervals = False
30.5387 	EXP 	Sound  started
30.5550 	EXP 	polygon: autoDraw = True
30.7051 	EXP 	Sound  stopped
30.7888 	DATA 	Keypress: escape
