0.3240 	WARNING 	Movie2 stim could not be imported and won't be available
8.4846 	EXP 	Sound  started
8.6510 	EXP 	text: autoDraw = False
8.6844 	EXP 	Sound  stopped
8.6847 	DATA 	Keypress: space
8.6849 	EXP 	Sound  stopped
8.7011 	EXP 	text: autoDraw = False
8.7011 	EXP 	text_3: autoDraw = True
9.6859 	EXP 	New trial (rep=2, index=0): None
9.6861 	EXP 	window1: recordFrameIntervals = False
9.7018 	EXP 	text_3: autoDraw = False
9.7018 	EXP 	text_3: autoDraw = False
9.7018 	EXP 	text: autoDraw = True
9.7020 	EXP 	window1: recordFrameIntervals = False
10.4528 	EXP 	Sound  started
10.6360 	EXP 	Sound  stopped
10.6696 	DATA 	Keypress: space
10.6699 	EXP 	Sound  stopped
10.6861 	EXP 	text: autoDraw = False
10.6861 	EXP 	text_3: autoDraw = True
11.6708 	EXP 	New trial (rep=3, index=0): None
11.6710 	EXP 	window1: recordFrameIntervals = False
11.6868 	EXP 	text_3: autoDraw = False
11.6868 	EXP 	text_3: autoDraw = False
11.6868 	EXP 	text: autoDraw = True
11.6869 	EXP 	window1: recordFrameIntervals = False
12.3044 	EXP 	Sound  started
12.5041 	EXP 	Sound  stopped
12.5545 	DATA 	Keypress: space
12.5547 	EXP 	Sound  stopped
12.5707 	EXP 	text: autoDraw = False
12.5707 	EXP 	text_3: autoDraw = True
13.5556 	EXP 	New trial (rep=4, index=0): None
13.5558 	EXP 	window1: recordFrameIntervals = False
13.5715 	EXP 	text_3: autoDraw = False
13.5715 	EXP 	text_3: autoDraw = False
13.5715 	EXP 	text: autoDraw = True
13.5717 	EXP 	window1: recordFrameIntervals = False
14.3222 	EXP 	Sound  started
14.5054 	EXP 	Sound  stopped
14.5390 	DATA 	Keypress: space
14.5392 	EXP 	Sound  stopped
14.5554 	EXP 	text: autoDraw = False
14.5554 	EXP 	text_3: autoDraw = True
15.5401 	EXP 	New trial (rep=5, index=0): None
15.5403 	EXP 	window1: recordFrameIntervals = False
15.5561 	EXP 	text_3: autoDraw = False
15.5561 	EXP 	text_3: autoDraw = False
15.5561 	EXP 	text: autoDraw = True
15.5564 	EXP 	window1: recordFrameIntervals = False
16.3904 	EXP 	Sound  started
16.5568 	EXP 	text: autoDraw = False
16.5569 	EXP 	Sound  stopped
17.5412 	EXP 	Sound  stopped
17.5577 	EXP 	text: autoDraw = False
17.5577 	EXP 	text_3: autoDraw = True
18.5426 	EXP 	New trial (rep=6, index=0): None
18.5428 	EXP 	window1: recordFrameIntervals = False
18.5587 	EXP 	text_3: autoDraw = False
18.5587 	EXP 	text: autoDraw = True
18.5588 	EXP 	window1: recordFrameIntervals = False
19.4264 	EXP 	Sound  started
19.5596 	EXP 	text: autoDraw = False
19.6264 	EXP 	Sound  stopped
19.7269 	DATA 	Keypress: space
19.7271 	EXP 	Sound  stopped
19.7432 	EXP 	text: autoDraw = False
19.7432 	EXP 	text_3: autoDraw = True
20.7283 	EXP 	New trial (rep=7, index=0): None
20.7285 	EXP 	window1: recordFrameIntervals = False
20.7443 	EXP 	text_3: autoDraw = False
20.7443 	EXP 	text_3: autoDraw = False
20.7443 	EXP 	text: autoDraw = True
20.7445 	EXP 	window1: recordFrameIntervals = False
21.2614 	EXP 	Sound  started
21.4280 	EXP 	Sound  stopped
21.5283 	DATA 	Keypress: space
21.5285 	EXP 	Sound  stopped
21.5446 	EXP 	text: autoDraw = False
21.5446 	EXP 	text_3: autoDraw = True
22.5295 	EXP 	New trial (rep=8, index=0): None
22.5297 	EXP 	window1: recordFrameIntervals = False
22.5455 	EXP 	text_3: autoDraw = False
22.5455 	EXP 	text_3: autoDraw = False
22.5455 	EXP 	text: autoDraw = True
22.5456 	EXP 	window1: recordFrameIntervals = False
23.2297 	EXP 	Sound  started
23.4130 	EXP 	Sound  stopped
23.4299 	DATA 	Keypress: space
23.4302 	EXP 	Sound  stopped
23.4462 	EXP 	text: autoDraw = False
23.4462 	EXP 	text_3: autoDraw = True
24.4309 	EXP 	New trial (rep=9, index=0): None
24.4311 	EXP 	window1: recordFrameIntervals = False
24.4469 	EXP 	text_3: autoDraw = False
24.4469 	EXP 	text_3: autoDraw = False
24.4469 	EXP 	text: autoDraw = True
24.4470 	EXP 	window1: recordFrameIntervals = False
25.0976 	EXP 	Sound  started
25.2810 	EXP 	Sound  stopped
25.2979 	DATA 	Keypress: space
25.2981 	EXP 	Sound  stopped
25.3142 	EXP 	text: autoDraw = False
25.3142 	EXP 	text_3: autoDraw = True
26.2990 	EXP 	New trial (rep=10, index=0): None
26.2992 	EXP 	window1: recordFrameIntervals = False
26.3151 	EXP 	text_3: autoDraw = False
26.3151 	EXP 	text_3: autoDraw = False
26.3151 	EXP 	text: autoDraw = True
26.3152 	EXP 	window1: recordFrameIntervals = False
27.0327 	EXP 	Sound  started
27.2159 	EXP 	Sound  stopped
27.2661 	DATA 	Keypress: space
27.2663 	EXP 	Sound  stopped
27.2825 	EXP 	text: autoDraw = False
27.2825 	EXP 	text_3: autoDraw = True
28.2676 	EXP 	New trial (rep=11, index=0): None
28.2677 	EXP 	window1: recordFrameIntervals = False
28.2835 	EXP 	text_3: autoDraw = False
28.2835 	EXP 	text_3: autoDraw = False
28.2835 	EXP 	text: autoDraw = True
28.2836 	EXP 	window1: recordFrameIntervals = False
28.9841 	EXP 	Sound  started
29.1674 	EXP 	Sound  stopped
29.1683 	DATA 	Keypress: space
29.1842 	EXP 	Sound  stopped
29.2006 	EXP 	text: autoDraw = False
29.2006 	EXP 	text_3: autoDraw = True
30.1852 	EXP 	New trial (rep=12, index=0): None
30.1855 	EXP 	window1: recordFrameIntervals = False
30.2013 	EXP 	text_3: autoDraw = False
30.2013 	EXP 	text_3: autoDraw = False
30.2013 	EXP 	text: autoDraw = True
30.2015 	EXP 	window1: recordFrameIntervals = False
31.0191 	EXP 	Sound  started
31.2021 	EXP 	text: autoDraw = False
31.2022 	EXP 	Sound  stopped
31.2359 	DATA 	Keypress: space
31.2361 	EXP 	Sound  stopped
31.2522 	EXP 	text: autoDraw = False
31.2522 	EXP 	text_3: autoDraw = True
32.2371 	EXP 	New trial (rep=13, index=0): None
32.2373 	EXP 	window1: recordFrameIntervals = False
32.2529 	EXP 	text_3: autoDraw = False
32.2529 	EXP 	text_3: autoDraw = False
32.2529 	EXP 	text: autoDraw = True
32.2530 	EXP 	window1: recordFrameIntervals = False
33.0206 	EXP 	Sound  started
33.2204 	EXP 	Sound  stopped
33.2374 	DATA 	Keypress: space
33.2377 	EXP 	Sound  stopped
33.2537 	EXP 	text: autoDraw = False
33.2537 	EXP 	text: autoDraw = False
33.2537 	EXP 	text_3: autoDraw = True
33.8546 	DATA 	Keypress: space
33.9381 	DATA 	Keypress: space
34.2391 	EXP 	New trial (rep=14, index=0): None
34.2393 	EXP 	window1: recordFrameIntervals = False
34.2548 	EXP 	text_3: autoDraw = False
34.2548 	EXP 	text_3: autoDraw = False
34.2548 	EXP 	text: autoDraw = True
34.2550 	EXP 	window1: recordFrameIntervals = False
34.9054 	EXP 	Sound  started
35.0886 	EXP 	Sound  stopped
35.1891 	DATA 	Keypress: space
35.1894 	EXP 	Sound  stopped
35.2054 	EXP 	text: autoDraw = False
35.2054 	EXP 	text_3: autoDraw = True
36.1907 	EXP 	New trial (rep=15, index=0): None
36.1909 	EXP 	window1: recordFrameIntervals = False
36.2062 	EXP 	text_3: autoDraw = False
36.2062 	EXP 	text_3: autoDraw = False
36.2062 	EXP 	text: autoDraw = True
36.2065 	EXP 	window1: recordFrameIntervals = False
37.1406 	EXP 	Sound  started
37.2069 	EXP 	text: autoDraw = False
37.3236 	EXP 	Sound  stopped
37.3909 	DATA 	Keypress: space
37.3912 	EXP 	Sound  stopped
37.4071 	EXP 	text: autoDraw = False
37.4071 	EXP 	text_3: autoDraw = True
38.3920 	EXP 	New trial (rep=16, index=0): None
38.3922 	EXP 	window1: recordFrameIntervals = False
38.4078 	EXP 	text_3: autoDraw = False
38.4078 	EXP 	text_3: autoDraw = False
38.4078 	EXP 	text: autoDraw = True
38.4080 	EXP 	window1: recordFrameIntervals = False
39.3753 	EXP 	Sound  started
39.4085 	EXP 	text: autoDraw = False
39.5586 	EXP 	Sound  stopped
39.5922 	DATA 	Keypress: space
39.5924 	EXP 	Sound  stopped
39.6086 	EXP 	text: autoDraw = False
39.6086 	EXP 	text_3: autoDraw = True
40.5934 	EXP 	New trial (rep=17, index=0): None
40.5936 	EXP 	window1: recordFrameIntervals = False
40.6093 	EXP 	text_3: autoDraw = False
40.6093 	EXP 	text_3: autoDraw = False
40.6093 	EXP 	text: autoDraw = True
40.6094 	EXP 	window1: recordFrameIntervals = False
41.3101 	EXP 	Sound  started
41.4936 	EXP 	Sound  stopped
41.4939 	DATA 	Keypress: space
41.4941 	EXP 	Sound  stopped
41.5102 	EXP 	text: autoDraw = False
41.5102 	EXP 	text_3: autoDraw = True
42.4952 	EXP 	New trial (rep=18, index=0): None
42.4954 	EXP 	window1: recordFrameIntervals = False
42.5107 	EXP 	text_3: autoDraw = False
42.5107 	EXP 	text_3: autoDraw = False
42.5107 	EXP 	text: autoDraw = True
42.5108 	EXP 	window1: recordFrameIntervals = False
43.4953 	EXP 	Sound  started
43.5117 	EXP 	text: autoDraw = False
43.6786 	EXP 	Sound  stopped
43.6956 	DATA 	Keypress: space
43.6959 	EXP 	Sound  stopped
43.7120 	EXP 	text: autoDraw = False
43.7120 	EXP 	text_3: autoDraw = True
44.6966 	EXP 	New trial (rep=19, index=0): None
44.6968 	EXP 	window1: recordFrameIntervals = False
44.7125 	EXP 	text_3: autoDraw = False
44.7125 	EXP 	text_3: autoDraw = False
44.7125 	EXP 	text: autoDraw = True
44.7127 	EXP 	window1: recordFrameIntervals = False
45.4302 	EXP 	Sound  started
45.6306 	EXP 	Sound  stopped
45.6315 	DATA 	Keypress: space
45.6474 	EXP 	Sound  stopped
45.6640 	EXP 	text: autoDraw = False
45.6640 	EXP 	text_3: autoDraw = True
46.6486 	EXP 	New trial (rep=20, index=0): None
46.6488 	EXP 	window1: recordFrameIntervals = False
46.6646 	EXP 	text_3: autoDraw = False
46.6646 	EXP 	text_3: autoDraw = False
46.6646 	EXP 	text: autoDraw = True
46.6648 	EXP 	window1: recordFrameIntervals = False
47.3823 	EXP 	Sound  started
47.5654 	EXP 	Sound  stopped
47.5994 	DATA 	Keypress: space
47.6155 	EXP 	Sound  stopped
47.6320 	EXP 	text: autoDraw = False
47.6320 	EXP 	text_3: autoDraw = True
48.6170 	EXP 	New trial (rep=21, index=0): None
48.6172 	EXP 	window1: recordFrameIntervals = False
48.6328 	EXP 	text_3: autoDraw = False
48.6328 	EXP 	text_3: autoDraw = False
48.6328 	EXP 	text: autoDraw = True
48.6330 	EXP 	window1: recordFrameIntervals = False
49.3002 	EXP 	Sound  started
49.5001 	EXP 	Sound  stopped
49.5004 	DATA 	Keypress: space
49.5006 	EXP 	Sound  stopped
49.5166 	EXP 	text: autoDraw = False
49.5166 	EXP 	text_3: autoDraw = True
50.5015 	EXP 	New trial (rep=22, index=0): None
50.5017 	EXP 	window1: recordFrameIntervals = False
50.5176 	EXP 	text_3: autoDraw = False
50.5176 	EXP 	text_3: autoDraw = False
50.5176 	EXP 	text: autoDraw = True
50.5177 	EXP 	window1: recordFrameIntervals = False
51.2018 	EXP 	Sound  started
51.3850 	EXP 	Sound  stopped
51.4187 	DATA 	Keypress: space
51.4190 	EXP 	Sound  stopped
51.4350 	EXP 	text: autoDraw = False
51.4350 	EXP 	text_3: autoDraw = True
52.4201 	EXP 	New trial (rep=23, index=0): None
52.4203 	EXP 	window1: recordFrameIntervals = False
52.4359 	EXP 	text_3: autoDraw = False
52.4359 	EXP 	text_3: autoDraw = False
52.4359 	EXP 	text: autoDraw = True
52.4361 	EXP 	window1: recordFrameIntervals = False
53.3869 	EXP 	Sound  started
53.4368 	EXP 	text: autoDraw = False
53.5703 	EXP 	Sound  stopped
53.6040 	DATA 	Keypress: space
53.6042 	EXP 	Sound  stopped
53.6202 	EXP 	text: autoDraw = False
53.6202 	EXP 	text_3: autoDraw = True
54.6048 	EXP 	New trial (rep=24, index=0): None
54.6050 	EXP 	window1: recordFrameIntervals = False
54.6207 	EXP 	text_3: autoDraw = False
54.6207 	EXP 	text_3: autoDraw = False
54.6207 	EXP 	text: autoDraw = True
54.6211 	EXP 	window1: recordFrameIntervals = False
55.4048 	EXP 	Sound  started
55.5881 	EXP 	Sound  stopped
55.6214 	EXP 	text: autoDraw = False
56.6061 	EXP 	Sound  stopped
56.6224 	EXP 	text: autoDraw = False
56.6224 	EXP 	text_3: autoDraw = True
57.6071 	EXP 	New trial (rep=25, index=0): None
57.6073 	EXP 	window1: recordFrameIntervals = False
57.6229 	EXP 	text_3: autoDraw = False
57.6229 	EXP 	text_3: autoDraw = False
57.6229 	EXP 	text: autoDraw = True
57.6232 	EXP 	window1: recordFrameIntervals = False
57.9428 	DATA 	Keypress: space
58.1237 	EXP 	Sound  stopped
58.1401 	EXP 	text: autoDraw = False
58.1401 	EXP 	text_3: autoDraw = True
59.1252 	EXP 	New trial (rep=26, index=0): None
59.1254 	EXP 	window1: recordFrameIntervals = False
59.1413 	EXP 	text_3: autoDraw = False
59.1413 	EXP 	text: autoDraw = True
59.1414 	EXP 	window1: recordFrameIntervals = False
59.4305 	DATA 	Keypress: escape
